location,metric,winery,country,lat,lon
"Poggio di Sotto winery ,Brunello di Montalcino, Tuscany, Italy",94.5,Poggio di Sotto,Italy,43.05586,11.4898673
"Poliziano winery ,Toscana, Tuscany, Italy",93.0,Poliziano,Italy,43.1347754,11.8444305
"Principe Corsini Fattoria Le Corti winery ,Vin Santo del Chianti Classico, Tuscany, Italy",97.0,Principe Corsini Fattoria Le Corti,Italy,43.64984070000001,11.1956344
"Produttori del Barbaresco winery ,Barbaresco, Piedmont, Italy",92.08333333333333,Produttori del Barbaresco,Italy,44.727405,8.0807749
"Proprietà Sperino winery ,Lessona, Piedmont, Italy",94.0,Proprietà Sperino,Italy,45.5593184,8.217786499999999
"Quattroventi winery ,Brunello di Montalcino, Tuscany, Italy",94.0,Quattroventi,Italy,43.0551015,11.4890032
"Querceta winery ,Brunello di Montalcino, Tuscany, Italy",92.5,Querceta,Italy,43.9762922,10.1983431
"Querciabella winery ,Toscana, Tuscany, Italy",93.0,Querciabella,Italy,43.5713889,11.3413889
"Quintarelli winery ,Amarone della Valpolicella Classico, Veneto, Italy",93.5,Quintarelli,Italy,45.5191902,10.9466056
"Radikon winery ,Venezia Giulia, Northeastern Italy, Italy",92.66666666666667,Radikon,Italy,45.982574,13.602576
"Rivetto winery ,Barolo, Piedmont, Italy",93.375,Rivetto,Italy,44.6064182,8.0093979
"Rivetto winery ,nan, Italy Other, Italy",94.0,Rivetto,Italy,44.6064182,8.0093979
"Roberto Sarotto winery ,Barbaresco, Piedmont, Italy",93.0,Roberto Sarotto,Italy,44.6870398,8.1331389
"Roccolo Grassi winery ,Amarone della Valpolicella, Veneto, Italy",94.0,Roccolo Grassi,Italy,45.4767965,11.1298138
"San Giusto a Rentennano winery ,Toscana, Tuscany, Italy",94.5,San Giusto a Rentennano,Italy,43.3704392,11.4221764
"Sandrone winery ,Barolo, Piedmont, Italy",93.71428571428571,Sandrone,Italy,44.6208903,7.954625300000001
"Schiavenza winery ,Barolo, Piedmont, Italy",93.66666666666667,Schiavenza,Italy,44.6114507,8.0013089
"Silvio Grasso winery ,Barolo, Piedmont, Italy",92.4,Silvio Grasso,Italy,44.633078,7.961257
"Sobrero winery ,Barolo, Piedmont, Italy",92.5,Sobrero,Italy,44.62407169999999,7.983541199999999
"Sottimano winery ,Barbaresco, Piedmont, Italy",93.14285714285714,Sottimano,Italy,44.7125547,8.0911476
"Speri winery ,Amarone della Valpolicella Classico, Veneto, Italy",94.0,Speri,Italy,45.5051952,10.9222131
"Tenimenti Angelini winery ,Brunello di Montalcino, Tuscany, Italy",92.71428571428571,Tenimenti Angelini,Italy,43.0722463,11.4969864
"Tenuta Argentiera winery ,Bolgheri Superiore, Tuscany, Italy",93.0,Tenuta Argentiera,Italy,43.2336764,10.6170139
"Tenuta Bellafonte winery ,Montefalco Sagrantino, Central Italy, Italy",94.0,Tenuta Bellafonte,Italy,42.94294499999999,12.562059
"Tenuta Carlina winery ,Brunello di Montalcino, Tuscany, Italy",93.0,Tenuta Carlina,Italy,43.0551015,11.4890032
"Tenuta Castelbuono winery ,Sagrantino di Montefalco, Central Italy, Italy",94.0,Tenuta Castelbuono,Italy,42.968275,12.562838
"Tenuta Montanello winery ,Barolo, Piedmont, Italy",92.5,Tenuta Montanello,Italy,44.6335247,7.972468300000001
"Tenuta Monteti winery ,Toscana, Tuscany, Italy",92.14285714285714,Tenuta Monteti,Italy,42.47690799999999,11.454105
"Tenuta San Guido winery ,Bolgheri Sassicaia, Tuscany, Italy",96.625,Tenuta San Guido,Italy,43.2322887,10.6000566
"Tenuta dell'Ornellaia winery ,Bolgheri Superiore, Tuscany, Italy",97.33333333333333,Tenuta dell'Ornellaia,Italy,43.2115188,10.6116508
"Tenuta dell'Ornellaia winery ,Bolgheri, Tuscany, Italy",94.5,Tenuta dell'Ornellaia,Italy,43.2115188,10.6116508
"Tenuta dell'Ornellaia winery ,Toscana, Tuscany, Italy",97.2,Tenuta dell'Ornellaia,Italy,43.7710513,11.2486208
"Tenuta di Biserno winery ,Bolgheri, Tuscany, Italy",92.33333333333333,Tenuta di Biserno,Italy,43.2699024,10.5978445
"Tenuta di Nozzole winery ,Toscana, Tuscany, Italy",92.5,Tenuta di Nozzole,Italy,43.6273787,11.2845759
"Tenuta di Valgiano winery ,Colline Lucchesi, Tuscany, Italy",93.0,Tenuta di Valgiano,Italy,43.9061583,10.59215
"Tenute Costa winery ,Barolo, Piedmont, Italy",94.0,Tenute Costa,Italy,44.3641538,8.087103599999999
"Tenute Lunelli winery ,Montefalco Sagrantino, Central Italy, Italy",93.0,Tenute Lunelli,Italy,42.8924442,12.648766
"Umberto Fracassi winery ,Barolo, Piedmont, Italy",94.0,Umberto Fracassi,Italy,44.6088032,7.9403041
"Vallana winery ,Gattinara, Piedmont, Italy",93.75,Vallana,Italy,45.6174044,8.3712071
"Venturini Massimino winery ,Amarone della Valpolicella Classico, Veneto, Italy",92.55555555555556,Venturini Massimino,Italy,45.5170965,10.9123098
"Vietti winery ,Barolo, Piedmont, Italy",92.08333333333333,Vietti,Italy,44.6241602,7.9789697
"Villa Cafaggio winery ,Chianti Classico, Tuscany, Italy",93.0,Villa Cafaggio,Italy,43.7710513,11.2486208
"Villa Calcinaia winery ,Vin Santo del Chianti Classico, Tuscany, Italy",93.0,Villa Calcinaia,Italy,43.6036885,11.3096933
"Volpaia winery ,Vin Santo del Chianti Classico, Tuscany, Italy",93.0,Volpaia,Italy,43.516636,11.380914
"Wiegner winery ,Etna, Sicily & Sardinia, Italy",93.0,Wiegner,Italy,37.866001,15.049885
"Zenato winery ,Amarone della Valpolicella Classico, Veneto, Italy",92.25,Zenato,Italy,45.5170825,10.8398784
"Zenato winery ,Veronese, Veneto, Italy",93.0,Zenato,Italy,45.4462202,10.6679844
