location,metric,winery,country,lat,lon
"Jean-Claude Boisset winery ,Chambertin, Burgundy, France",1.8172043010752688,Jean-Claude Boisset,France,47.1369914,4.9441573
"Jean-Claude Boisset winery ,Clos de Vougeot, Burgundy, France",2.2872340425531914,Jean-Claude Boisset,France,47.1750801,4.955768
"Jean-Claude Boisset winery ,Echézeaux, Burgundy, France",1.8516357812857471,Jean-Claude Boisset,France,47.1369914,4.9441573
"Jean-Luc and Paul Aegerter winery ,Bonnes-Mares, Burgundy, France",4.882864333104553,Jean-Luc and Paul Aegerter,France,47.13365539999999,4.9505402
"Jean-Luc and Paul Aegerter winery ,Chassagne-Montrachet, Burgundy, France",1.5652420767638158,Jean-Luc and Paul Aegerter,France,46.9366204,4.7349971
"Jean-Luc and Paul Aegerter winery ,Clos de Vougeot, Burgundy, France",3.212117640995472,Jean-Luc and Paul Aegerter,France,47.1750801,4.955768
"Jean-Luc and Paul Aegerter winery ,Corton Vergennes, Burgundy, France",1.9158790309737013,Jean-Luc and Paul Aegerter,France,47.13365539999999,4.9505402
"Jean-Luc and Paul Aegerter winery ,Corton-Charlemagne, Burgundy, France",2.7571875238313126,Jean-Luc and Paul Aegerter,France,47.0233411,4.838412
"Jean-Luc and Paul Aegerter winery ,Puligny-Montrachet, Burgundy, France",1.235201859072827,Jean-Luc and Paul Aegerter,France,47.0233411,4.838412
"Joseph Drouhin winery ,Chambolle-Musigny, Burgundy, France",1.2858610270768076,Joseph Drouhin,France,47.02329719999999,4.8361296
"Joseph Drouhin winery ,Charmes-Chambertin, Burgundy, France",1.7263157894736842,Joseph Drouhin,France,47.0525047,4.3837215
"Joseph Drouhin winery ,Grands-Echezeaux, Burgundy, France",4.809771879798201,Joseph Drouhin,France,47.17025820000001,4.954158899999999
"Joseph Drouhin winery ,Nuits-St.-Georges, Burgundy, France",1.2446808510638299,Joseph Drouhin,France,47.02329719999999,4.8361296
"Joseph Drouhin winery ,Vosne-Romanée, Burgundy, France",3.7578947368421054,Joseph Drouhin,France,47.02329719999999,4.8361296
"Joseph Faiveley winery ,Chambolle-Musigny, Burgundy, France",1.319912609238452,Joseph Faiveley,France,47.1860306,4.9551433
"Joseph Faiveley winery ,Chassagne-Montrachet, Burgundy, France",1.2444444444444445,Joseph Faiveley,France,46.9366204,4.7349971
"Krug winery ,Champagne, Champagne, France",3.5000046008800205,Krug,France,38.518744,-122.480955
"L. Tramier & Fils winery ,Chambolle-Musigny, Burgundy, France",1.3793103448275863,L. Tramier & Fils,France,,
"L. Tramier & Fils winery ,Clos de Vougeot, Burgundy, France",2.802197802197802,L. Tramier & Fils,France,,
